Date,US_EQ,EU_EQ,JP_EQ,CN_EQ,UST_10Y,BUND_10Y,JGB_10Y,CGB_10Y,USD,EUR,OIL,GOLD
2018-08-20,0.490724,0.604119,0.289723,1.284384,-0.822023,-1.160509,-1.087676,-1.377845,-1.301155,0.238193,0.192869,1.048872
2018-08-27,1.346139,0.163957,-0.017639,-0.556201,1.089511,0.883494,-0.169057,-0.814825,-0.745246,0.736941,1.228503,0.277228
2018-09-03,1.606701,-0.058055,1.210875,1.975221,1.094503,-0.159788,-0.710314,-1.730538,-0.755211,-0.015854,-0.642646,0.016136
2018-09-10,0.930857,-0.481761,0.147982,1.857354,-2.763984,-1.638916,-1.968779,-1.543134,-0.761096,0.229380,-0.152321,0.974765
2018-09-17,0.296187,1.364260,2.636455,1.263598,-0.722747,-1.495321,-1.686620,-1.590189,-0.687803,0.215486,1.153834,0.282092
2018-09-24,-0.172800,-0.260257,-0.681233,-0.527402,0.468949,0.096640,0.363756,0.214763,0.176719,-0.078989,-1.921593,2.862209
2018-10-01,-0.683217,-0.343447,0.810903,-1.728403,-1.014581,-0.616358,2.238617,-0.796482,-1.140556,-0.863564,-0.344412,1.060003
2018-10-08,0.291835,-0.226198,1.000186,0.948668,0.637613,0.057031,0.094816,-0.893695,-0.474027,-0.202024,-0.013951,0.383141
2018-10-15,1.178423,2.347149,0.736194,0.036735,-0.886704,-0.240072,0.189079,-0.192761,-0.094389,-0.491702,-0.936537,-0.157962
2018-10-22,-0.073449,1.565091,1.357976,0.930539,-1.226211,-0.979265,-0.616278,-0.475950,0.675945,0.294109,0.359255,0.538168
2018-10-29,1.220639,1.684735,1.307520,1.919804,-1.024441,-0.331104,-0.816988,-0.379165,0.107782,0.575299,-0.325002,1.713181
2018-11-05,-0.703448,-0.238995,-1.073090,-0.030201,0.157605,-0.397553,0.691883,0.066818,-0.192136,1.579522,1.910106,0.375479
2018-11-12,-0.906840,0.474545,-0.365869,-0.327054,-0.269941,-0.406691,0.107454,0.671818,0.168657,-0.871386,1.534841,0.634691
2018-11-19,0.655232,0.532906,-0.450803,-0.657179,-1.145695,-0.840847,0.165025,-2.188484,1.680992,-1.064442,-0.020739,-0.176854
2018-11-26,1.378413,-0.166269,0.422738,1.590555,1.018238,-0.659094,0.914504,0.319969,0.440511,-0.421257,2.131068,-0.041668
2018-12-03,-2.154149,0.607861,0.162483,0.033329,2.553410,0.886679,1.660342,-0.700002,-1.332681,-0.432638,0.092830,0.043480
2018-12-10,-1.175028,0.317468,0.785447,-1.126975,-0.590815,-0.448262,0.724693,0.031128,-0.499799,-0.001776,-1.006966,-0.207350
2018-12-17,-1.026372,1.541869,1.008960,0.294700,-1.029636,-0.599197,-0.319855,-0.251558,0.008069,-0.506189,-0.614360,-0.550243
2018-12-24,-0.161463,0.736003,0.673244,-0.558486,-0.397936,-1.715767,-0.483494,-0.164407,0.025168,1.499123,1.014542,-1.044786
2018-12-31,0.095473,0.928187,-0.076895,1.251770,-0.862818,-0.324700,0.120302,-1.740915,-0.093809,1.373673,1.095920,1.206318
2019-01-07,1.279034,0.398809,0.535835,1.777717,-0.332423,-2.239040,-0.789001,-0.418434,0.557659,0.091546,-0.679985,0.845802
2019-01-14,-0.446308,-0.134670,0.572330,-1.585924,0.405856,-0.140940,0.564202,-0.692336,0.940816,0.500621,0.729641,2.085374
2019-01-21,-0.392218,0.858286,1.861606,-0.168993,1.536984,-0.481095,-1.186982,0.092969,-0.884013,1.865003,-1.213672,-0.714193
2019-01-28,-0.834260,0.063113,-0.636002,1.059262,0.167793,-1.367799,1.634847,1.301367,0.870095,0.731253,-1.325345,0.482968
2019-02-04,1.082919,-0.581186,0.723032,0.579424,1.308377,0.058190,1.416789,1.144698,-1.017171,0.561490,-0.406956,1.274331
2019-02-11,0.825156,-0.798033,1.030355,1.823094,1.318463,0.607238,-0.004966,1.472204,0.684648,-1.049480,-0.105697,1.641514
2019-02-18,1.348648,-0.390964,-0.256309,0.305133,-0.352988,0.524847,-0.015812,0.454511,0.679927,1.162984,-0.828266,0.125500
2019-02-25,0.943478,0.286268,-0.502315,0.054260,-1.389371,-1.305861,-0.719435,-0.155554,0.554551,-1.040407,-0.262697,1.630030
2019-03-04,-0.534035,0.261290,0.542322,0.115883,-2.080248,-1.066093,-0.484696,-2.920144,1.247540,-1.014398,-0.718866,1.096919
2019-03-11,-0.659319,0.446080,-0.050082,-0.194366,0.014374,-0.912983,-0.453589,0.127393,1.619773,0.065686,1.429488,-0.043861
2019-03-18,-0.691991,0.639657,-0.910383,-0.976778,0.672092,-1.586231,0.135178,-1.802040,-0.113690,1.223812,-0.104556,-0.799974
2019-03-25,-0.537688,0.966354,0.155361,0.053459,0.275854,-1.412998,-0.209002,-1.576573,0.484717,-0.454100,0.189675,-0.200439
2019-04-01,-2.435784,-1.478811,-1.843404,-0.040948,-0.137035,0.269569,0.794789,0.456338,0.367011,-0.921775,0.095854,1.952359
2019-04-08,-2.521810,-2.987878,-2.594039,-1.573481,-0.533943,-0.086493,0.753982,-0.823340,-0.569942,0.492409,-1.218583,-0.799717
2019-04-15,-1.729424,-4.851284,-2.612201,-1.674604,-0.722741,-0.781176,-0.199454,0.491072,0.580095,1.149674,-0.052511,-0.894452
2019-04-22,-0.674741,-2.380977,-1.293156,-1.757642,-0.648444,0.613941,-0.513525,0.190825,2.340622,0.902283,-1.532487,-0.459565
2019-04-29,-0.560306,-0.074832,-0.267434,0.093544,-1.096156,-1.682330,-1.859724,-1.235012,-0.178608,0.329749,-0.121910,-1.817068
2019-05-06,-0.656120,-0.674708,-0.020113,-0.623071,-1.680722,-0.899610,-0.423450,0.399725,1.308980,0.176296,-2.358984,-0.141163
2019-05-13,-0.520368,-0.104420,0.569652,-0.486671,-0.859095,-1.201415,0.581196,-1.101307,-0.358355,1.014024,-1.722569,0.837665
2019-05-20,0.465590,0.248855,0.250148,-0.206208,-0.677974,-0.608268,1.475734,-0.939571,0.192424,0.107524,-0.380260,0.240806
2019-05-27,-0.570346,0.130302,-0.081168,-0.985634,-0.301025,0.228477,1.303489,1.039280,0.160411,-0.724891,1.090957,-1.052502
2019-06-03,-0.413517,-1.380880,-1.083574,0.746441,0.980483,1.247683,0.785910,0.108974,-0.323786,-1.131869,-0.142648,-0.398245
2019-06-10,-1.971080,-2.135040,-1.673397,-0.046269,-0.404939,0.482804,0.931314,-0.216493,-1.299850,-0.400728,-0.958854,-0.863836
2019-06-17,0.387042,0.992816,-0.613046,1.292865,-0.426797,-2.180736,-0.130167,0.563238,1.224159,-0.734433,-0.870820,-0.443756
2019-06-24,-1.375335,1.099489,-0.479200,-0.203247,2.290396,0.530325,-0.595197,1.787011,0.330103,-0.910620,0.562354,-1.963837
2019-07-01,0.276998,-1.080847,-0.109852,-0.782027,1.217890,1.952200,0.687983,0.250865,0.575828,-0.193161,-1.151507,0.290824
2019-07-08,0.646492,-0.764031,-0.777628,-0.496093,0.574954,-0.434074,2.273732,0.003186,-0.578392,0.931994,-1.673519,-0.800049
2019-07-15,0.077076,0.596556,0.639257,0.112608,1.259238,-0.808414,-1.197567,1.042679,-0.331042,-1.163559,-0.877487,0.966290
2019-07-22,-1.484325,-0.435013,0.007312,-0.253744,0.107175,0.197599,2.090280,0.836654,0.035066,-2.176523,1.935695,-0.398583
2019-07-29,0.421080,-0.227573,-1.915197,-1.255525,-1.070856,0.226264,-0.869172,0.696996,0.192452,-1.075577,0.936747,-0.065379
2019-08-05,-0.637156,-0.246065,-1.275973,-0.821010,-1.272376,-0.515347,0.803467,-0.361139,0.692600,-1.094922,-0.015969,1.184771
2019-08-12,0.147424,-0.035484,-0.072000,-0.961324,0.616214,1.044521,-0.837467,-0.334940,3.199320,-1.484886,0.106316,0.881125
2019-08-19,0.161468,0.380352,0.194106,0.412184,0.398234,0.534594,-0.071382,1.372619,2.091226,0.164602,0.461954,0.304178
2019-08-26,-0.875384,-0.741540,-1.971989,-1.593934,-0.284041,-0.154308,-0.364593,0.159271,0.967575,0.979369,-1.067987,-0.629555
2019-09-02,-0.568248,0.466194,-2.672869,-2.089936,-1.761238,-0.171689,0.677763,-0.327179,1.226849,-0.384587,-1.425467,-2.283435
2019-09-09,-2.698150,-1.790885,0.216352,-1.425325,-1.241421,-0.599306,-1.527115,-2.716200,-0.029678,-0.023041,0.439894,-2.041414
2019-09-16,-0.898782,-0.343867,-0.821383,-0.715671,-0.691409,1.101097,-0.093026,-0.121246,0.368994,-0.719814,-0.765114,-0.838394
2019-09-23,0.890989,0.083569,1.258628,-0.396811,-2.357452,-0.284586,0.433152,-0.319801,-1.160980,0.170699,-0.149089,-1.058451
2019-09-30,0.044624,2.247440,1.802214,-0.425334,-0.103799,1.359559,-0.675179,-0.181899,-1.264066,-0.659227,0.900210,-0.387465
2019-10-07,0.617653,0.096183,-0.712252,0.680719,0.911910,0.260943,1.298228,0.094451,-0.396417,-0.315275,-0.072379,0.786467
2019-10-14,-0.065530,-0.310311,0.370868,-0.022958,-1.672405,-1.619426,0.999734,-0.890481,-0.461078,2.641275,0.951181,0.564501
2019-10-21,0.437787,-0.568410,-0.697576,-0.538647,-2.075594,0.671090,-0.966855,-1.340614,0.659410,0.803411,0.471935,1.479206
2019-10-28,1.362942,-0.998669,-0.274749,0.364575,0.530906,-1.146319,-1.366473,-1.007457,-3.151921,1.811527,-1.146239,0.606409
2019-11-04,-0.258837,-0.221447,0.168180,-0.657128,1.417104,-1.036509,1.004843,1.974459,-0.733975,-1.363852,-0.639460,1.128993
2019-11-11,0.455415,-0.663245,1.038113,-0.638941,-0.910973,0.347579,0.290615,-0.094807,-0.610382,-1.951526,1.019414,-2.120674
2019-11-18,-0.212193,-0.364201,-1.221928,-0.903737,-0.140282,0.262192,-1.007410,-0.225864,0.332722,0.081109,0.379670,-0.244581
2019-11-25,0.251676,1.820647,1.426280,0.491776,-1.760672,-0.197359,-1.549328,-0.093660,1.000485,-0.084449,-0.523298,-1.120546
2019-12-02,-1.064914,-0.070181,0.043813,-0.414030,-0.006895,-0.294631,-0.936965,0.130529,0.448304,-0.088004,-1.411774,-1.421345
2019-12-09,0.725530,-0.757171,0.266705,0.331991,-0.715938,-1.643781,0.272596,-0.204351,-0.913621,0.031825,-2.496322,-0.859114
2019-12-16,-0.622534,1.100866,1.908146,0.269650,-0.460025,-0.862165,0.101583,0.345666,-1.113762,-0.158347,-1.620726,0.617382
2019-12-23,-0.882429,-0.408207,-1.375319,-1.414701,-0.466837,-0.469533,-0.011017,-0.989404,-0.036999,1.755973,-0.374756,-0.897738
2019-12-30,-0.644192,0.226787,0.785730,-1.308691,-0.098781,-0.262830,-0.173139,0.543518,-0.729057,0.597167,0.432945,0.887695
2020-01-06,-1.141804,-0.753197,0.427103,0.465420,0.578437,0.120497,0.883512,0.212026,-0.470764,-0.142687,-1.701329,-2.078620
2020-01-13,-2.957647,-1.885245,-0.757650,-1.017186,-0.739730,-1.197807,0.049853,0.288978,0.343621,0.145316,-0.055770,-1.467536
2020-01-20,-0.532532,-0.720092,-1.428871,-0.059649,-0.962831,0.350449,-0.135201,-0.544285,0.282246,-0.382555,-0.906417,-1.579743
2020-01-27,-0.250614,-1.854883,-1.611782,-1.464775,-1.498087,-0.636635,-1.231887,-0.796245,-0.412670,-0.805767,-0.417382,-0.846933
2020-02-03,0.295935,-0.282827,-0.108113,1.080169,-2.410155,-1.950418,-2.161597,0.274428,-0.712202,-0.317921,-1.156162,-0.494755
2020-02-10,-0.967666,-0.468962,-0.833663,0.672725,0.133557,-0.863871,-1.337584,0.194867,-0.089919,-2.062185,1.712000,0.296259
2020-02-17,2.149817,0.887454,0.059773,0.946354,-1.476004,-1.512682,-0.037352,0.932245,0.190474,-0.573266,-0.074708,1.240669
2020-02-24,0.572683,1.002389,0.486962,2.216881,1.849753,-0.992656,0.805003,-0.020732,-0.823283,0.313711,2.009608,2.200404
2020-03-02,-0.036390,1.234672,0.896238,1.163308,0.121628,0.145183,-1.764322,0.253244,0.178880,-0.443952,0.979784,3.209017
2020-03-09,1.604530,1.202000,1.495161,1.303215,-0.985915,-1.042668,-0.799189,-0.312725,-1.521392,0.475989,0.293576,0.237900
2020-03-16,-1.329730,-0.032289,-0.130365,0.047478,1.941875,1.287464,0.920627,-1.392179,0.298144,0.764417,-0.889794,1.174695
2020-03-23,-0.965692,0.547271,-1.014269,-0.188906,-0.504469,-0.550586,-0.991327,1.833112,-1.726387,1.082116,-0.043626,-0.175771
2020-03-30,0.339465,2.704000,1.929925,1.749808,0.120628,0.116781,1.727320,2.128714,-2.236206,-0.049517,-2.134981,-2.192251
2020-04-06,0.369077,-0.086745,1.234748,1.194632,-0.880874,-1.774654,-0.158117,1.052345,1.112444,-0.140443,1.949022,2.025736
2020-04-13,1.746768,1.075735,2.364708,0.625695,0.587314,-0.105731,0.761044,-1.163273,-0.820029,1.051653,-0.237886,0.293311
2020-04-20,0.949760,1.098554,2.496030,1.202497,0.910523,-0.851533,1.957756,1.353818,1.591552,-1.655143,0.446361,0.609548
2020-04-27,-2.490766,-0.914267,0.394254,0.170662,1.294076,1.341947,0.952868,1.567060,0.146303,1.763482,-0.496179,1.403704
2020-05-04,-0.402675,0.059304,-2.098983,-0.636276,0.856918,2.725317,1.413343,2.095159,-1.123333,0.960102,0.191502,0.644582
2020-05-11,0.153037,-0.732282,-1.368360,-2.119431,0.794345,1.898827,2.300496,0.478550,0.037138,-0.180543,1.896963,0.257966
2020-05-18,0.377397,0.081968,0.120284,-3.332137,-0.976683,0.721770,0.908758,0.558017,-0.775925,-0.075913,-2.903153,-0.078048
2020-05-25,-0.546035,0.506176,0.152801,0.458455,1.765113,-0.088092,1.595266,1.657982,-0.676811,1.582270,-0.383742,0.939260
2020-06-01,-0.547620,-0.046646,0.532181,-1.138763,-0.648504,0.167951,1.396266,0.586751,-0.806796,0.036841,-0.565627,-0.356436
2020-06-08,-1.595257,-0.936173,0.011811,-0.940115,0.555143,1.089743,-0.688125,-0.100500,-0.931113,1.227691,0.438880,-0.978942
2020-06-15,-0.155567,-0.764144,-1.447235,-2.331478,-1.805407,0.043956,-0.706437,-0.694645,0.201353,-0.494781,0.363787,-1.002882
2020-06-22,-0.909257,-0.590947,-0.237842,-1.277672,0.601985,-0.284870,-0.354961,-1.807904,0.954008,-1.363494,-1.277267,0.946604
2020-06-29,-0.462599,0.510064,-0.977527,-0.182638,-0.743698,-1.287385,1.133130,0.199064,-0.871594,-0.959333,-0.460663,0.003858
2020-07-06,-1.189520,-1.891331,-1.405181,-0.977539,-2.079741,-1.742374,-0.351746,0.242616,2.443381,-1.308398,-0.377126,-2.376971
2020-07-13,-1.739545,-1.997148,-2.282226,-0.591210,-0.224848,-1.309335,-1.224441,0.419549,0.593628,0.391459,1.250235,-1.545770
2020-07-20,0.300708,-0.838675,-1.441614,-1.758933,-0.416856,-1.445005,1.993411,0.322388,0.232194,0.049867,0.728200,-0.166586
2020-07-27,1.020477,1.864857,-0.800577,1.807749,0.017037,1.687013,1.359237,-0.701129,0.955564,-2.100701,2.160157,-1.125495
2020-08-03,0.979468,0.880689,0.690452,-0.715827,1.419609,3.222565,0.911736,1.508548,0.787847,0.989899,0.555559,-0.383728
2020-08-10,0.289489,0.992186,1.465313,1.700725,2.105271,1.586737,-0.267681,-0.604110,0.129785,0.597809,0.502633,0.141378
2020-08-17,0.163323,0.390885,4.632686,2.097302,-0.495384,1.155559,-0.980524,-0.360278,0.784755,0.217927,-0.389130,1.585946
2020-08-24,-0.301382,-1.408519,-0.308340,-0.208628,0.099448,-0.616896,-1.040181,1.168855,-0.169604,0.650680,-0.421560,-0.338809
2020-08-31,0.092072,-1.506567,-0.978229,0.437790,0.595157,-0.917126,-0.557921,-0.521569,0.412963,0.170744,0.111421,3.178795
2020-09-07,1.000607,0.147720,0.839902,-0.260567,1.202501,1.364913,0.106315,1.635049,0.731608,-1.208643,0.170196,1.576465
2020-09-14,0.426020,0.371336,0.059492,0.357695,2.676931,2.879257,2.705105,0.487872,1.511362,-0.863266,0.635069,0.286566
2020-09-21,0.297365,1.371027,0.726517,1.859781,-0.940774,0.752717,0.767843,0.862564,1.465465,0.078374,-0.087382,-0.374134
2020-09-28,-0.989989,-1.162969,-0.948731,0.311254,-0.457063,-2.108656,-2.547104,-0.713359,1.464329,0.088202,0.307082,0.258674
2020-10-05,1.310100,0.184717,0.825843,0.582551,-1.537699,1.423851,-0.813457,0.632813,-0.734657,0.317990,-0.560165,-0.312150
2020-10-12,0.509050,-0.724332,2.804550,0.592923,0.683126,0.919543,-0.116090,0.441641,0.812932,0.360018,-0.081211,-0.262696
2020-10-19,0.650853,0.585459,1.015251,2.819856,2.513915,0.514348,1.034728,1.656687,-1.533396,1.895942,0.255149,0.242970
2020-10-26,-0.887988,0.001432,0.028437,0.163828,-2.061699,-1.042298,-0.984798,-2.310570,-0.553526,-0.507480,0.127898,0.083446
2020-11-02,1.101119,1.534448,1.506451,0.110763,-0.177597,-1.512137,-1.520738,-1.211153,-1.085115,-0.855343,-1.011413,-0.628821
2020-11-09,0.167753,-0.650168,0.814560,0.203168,1.177788,0.005887,1.012179,0.860816,0.893146,-0.345098,-0.780089,-0.263567
2020-11-16,0.177930,0.137500,0.272802,0.085827,0.222480,0.629972,-0.323947,-0.004581,-0.556332,0.761413,0.194036,-0.244047
2020-11-23,-0.344742,0.638032,1.027892,0.348675,-0.392899,-0.272673,1.406375,1.499591,-0.338026,0.270591,-0.468386,-0.764910
2020-11-30,-0.467180,0.275491,1.144221,0.738132,0.219859,0.356145,-0.466484,-1.017595,-0.977583,0.918961,0.300409,-0.055190
2020-12-07,0.113499,-1.014373,0.262863,0.549213,-0.144927,-0.604725,-1.423064,-0.997699,0.362235,0.784580,0.799039,1.956185
2020-12-14,0.952274,-0.032873,-1.970158,1.169368,0.496466,-1.647599,-1.533393,-2.028303,0.524018,0.512264,-0.815438,1.438094
2020-12-21,-0.008005,-0.449969,0.729067,0.264137,0.462542,1.089846,0.161815,-0.155780,-2.208585,1.262684,-2.331522,-0.530317
2020-12-28,0.158404,-0.945590,-2.087260,0.213858,-0.094403,-0.957475,-1.122070,-0.068954,-1.707615,-0.744068,0.036283,0.127419
2021-01-04,-1.326172,-0.366101,-0.012924,0.266797,0.962391,-0.975238,-0.914426,-0.959099,-1.459470,0.744018,0.839011,-1.530014
2021-01-11,0.489681,0.994066,-0.088704,-0.245038,0.649496,0.865608,-0.726260,-0.131453,-0.609397,0.421386,-0.217826,-1.204043
2021-01-18,0.147147,-1.118059,1.086264,1.682275,0.009045,-0.591006,-0.641239,0.683290,2.912188,-0.587835,1.021170,0.510369
2021-01-25,-0.155608,0.821300,0.757805,0.910919,-0.149185,-0.992273,0.150485,-1.637949,-0.350800,-0.205546,0.355977,0.360392
2021-02-01,1.001846,0.588811,0.169632,-0.771870,0.501099,-2.072861,0.595880,-1.350866,-1.150960,-0.471679,0.487765,-0.662813
2021-02-08,0.909811,0.710446,-0.267942,0.876816,1.032779,-0.272720,0.367364,-0.538129,1.090454,-1.105276,1.690596,1.426750
2021-02-15,0.273599,0.759868,0.429770,0.617209,1.219673,0.213892,0.677579,-1.526417,-1.620774,0.711117,-0.921500,0.365704
2021-02-22,-0.521970,0.086874,1.223779,-0.541895,0.009212,-0.981197,-0.519881,0.039221,-0.035708,-0.201017,-0.699103,-0.712229
2021-03-01,-0.485361,0.584476,1.229795,-0.462806,0.758120,0.454605,0.658269,0.951351,0.907628,0.394664,-0.219307,-0.462868
2021-03-08,-0.814224,0.189930,-1.050873,0.516525,0.128320,0.068169,1.469546,0.686489,0.500631,0.244527,0.141404,-0.098508
2021-03-15,-0.441929,-0.702972,-0.301553,0.580144,0.882722,-0.182664,-0.024843,-0.983466,-0.258320,2.036559,-0.912873,-0.715490
2021-03-22,1.834709,-0.539687,-1.658355,1.662099,1.283939,0.894819,-0.780857,-0.180008,-0.907550,0.613020,-0.445178,0.516637
2021-03-29,1.311109,2.027455,1.773108,2.808590,-0.505983,0.258726,0.380230,0.170515,1.616000,0.345757,0.710035,-0.346678
2021-04-05,0.108094,-0.833897,-0.394548,0.166549,0.431257,-2.398345,0.673865,-2.370271,-0.055468,0.800817,0.046706,0.679239
2021-04-12,0.432046,0.048442,-1.555952,-1.392938,1.709841,-0.056198,0.605627,0.145845,0.035176,-0.236821,0.705653,-1.084267
2021-04-19,0.115543,0.848880,-0.647349,0.060163,0.609001,-0.613947,1.085497,0.228597,1.068505,-2.018437,-1.959688,-0.140271
2021-04-26,1.072779,-0.067553,1.267534,0.468656,1.065700,-0.603807,1.578498,-0.920646,1.095495,-0.715208,-1.275183,0.157586
2021-05-03,-0.339951,-0.108316,0.814759,1.406277,1.115348,-0.040506,-0.937413,-0.425853,1.966475,-2.684182,-0.483038,-0.688432
2021-05-10,-0.098489,0.117337,-0.049829,0.349737,0.443126,1.268974,0.038471,1.188856,-1.413115,2.673537,0.972060,0.126030
2021-05-17,0.843447,-1.305300,-0.883165,0.100718,0.841011,3.123142,2.950899,0.698066,-0.075025,-0.754728,0.864106,0.247407
2021-05-24,0.908307,0.595654,-0.482469,0.624029,0.483667,1.345862,0.699250,0.948214,1.407413,-1.328720,0.855503,0.718214
2021-05-31,0.876674,1.127929,-0.034910,1.588430,0.148627,0.176725,-0.922950,-1.547701,0.677543,0.689865,-1.275037,-1.814369
2021-06-07,0.631756,0.459923,1.051873,0.812309,-0.412339,-3.679560,-1.681531,-3.558609,-0.697697,1.137335,-0.875264,-1.643336
2021-06-14,-1.525928,-0.194429,-1.147824,0.718549,-0.594427,-1.097305,-0.619158,-2.691516,-1.381251,0.279193,1.202338,-0.090623
2021-06-21,-0.812862,-1.790826,-0.756105,-1.518531,-2.192953,-0.223325,-1.384834,-1.163857,0.540916,-1.347629,0.042544,0.764961
2021-06-28,-0.341012,-1.860739,-1.001635,-1.353415,-0.054221,-0.844511,-0.404268,-1.121822,0.716660,-1.060254,-1.684773,-2.478739
2021-07-05,0.020882,-0.304505,-0.849938,-0.107981,-0.467742,-0.825819,1.059266,-0.891618,-0.209132,-0.507950,-0.503866,-1.564501
2021-07-12,0.943804,-0.431152,-0.313899,-0.529733,1.210298,0.421164,0.508293,-0.727699,-0.542511,-0.213067,-0.643319,1.058102
2021-07-19,1.000983,0.628151,0.076289,-0.593582,1.724974,1.570777,1.450426,-0.086964,-0.047600,-0.243795,1.585446,-0.012046
2021-07-26,0.038646,-0.479467,2.078764,0.516385,1.281284,-0.255870,0.958796,0.348767,-0.403010,0.333847,1.799902,1.779899
2021-08-02,0.817793,0.897817,-0.731145,-0.838539,-0.492048,0.361793,-0.399366,0.143983,-0.654821,1.094208,1.165647,1.388157
2021-08-09,-0.292210,-0.688163,-0.947860,-0.429079,0.412275,1.459430,0.979321,-0.949905,-0.700096,-0.231895,0.303809,2.837963
2021-08-16,0.199919,-0.031324,-0.876795,-0.346253,1.546765,2.518098,0.990912,-0.145223,1.111340,-0.749737,-0.859851,-0.225822
2021-08-23,0.832605,1.425316,-0.711346,-1.167322,0.243526,0.293573,0.162700,-0.731943,0.950915,-0.468099,1.358039,-0.761523
2021-08-30,0.786653,-0.882287,1.186014,-0.137697,-1.377686,-0.228859,-0.566030,-0.530205,1.171622,-1.900285,0.654248,2.378654
2021-09-06,0.147545,1.029060,-0.186785,0.909607,0.061768,1.067058,0.266667,-0.773363,-0.744991,0.948538,1.507622,2.768835
2021-09-13,-0.040311,-1.056217,-0.530236,0.775828,-0.238021,1.695750,0.984630,0.273847,1.370008,-0.039614,2.066797,1.882816
2021-09-20,2.430706,0.511710,-0.008650,0.019351,2.133836,-0.740460,0.847249,0.195364,0.068691,-1.184722,-0.538617,0.555272
2021-09-27,-0.884567,0.460573,0.631245,-0.498512,1.730607,0.500334,0.582455,-0.396432,0.280207,-0.631574,0.854290,3.340885
2021-10-04,0.736523,0.038597,-0.298619,0.419888,1.168394,1.233313,0.351808,0.383290,-0.975542,0.572426,0.919312,0.456871
2021-10-11,0.394848,-0.107718,-0.769690,-0.612298,1.652498,2.149538,1.874210,2.551600,-0.192198,-0.812483,-0.046350,-0.264130
2021-10-18,-0.293764,0.725357,0.177024,0.354907,2.531205,2.413229,0.591447,0.616656,1.740644,-2.625307,0.788307,0.456469
2021-10-25,-2.012120,-0.894740,-0.084628,-0.536974,0.544327,1.152488,0.098297,2.141859,2.118525,0.891465,0.452520,-0.524201
2021-11-01,-0.806585,-1.601088,-3.782795,-1.717157,-1.327662,0.540466,0.936514,-1.312556,-0.176101,0.428601,0.841651,-0.840111
2021-11-08,-2.289651,-0.588220,-1.001054,-1.763061,-1.092976,-1.918335,-0.631590,-1.319237,0.437101,-0.375749,-1.222768,-1.008078
2021-11-15,-1.580423,-0.664476,-0.829832,-2.235566,-1.408763,-2.245708,-0.429054,-0.399061,-0.151888,-1.282749,-1.546920,-2.317726
2021-11-22,-0.201788,-0.405085,-0.148572,0.037664,-1.559444,-1.841587,0.318444,-0.181487,0.266401,0.147444,-1.234785,-1.949355
2021-11-29,-0.453702,0.607260,0.614509,0.823987,-0.727265,-0.805192,-0.161297,-0.749484,0.925796,-0.406836,-1.111004,-1.909643
2021-12-06,-0.797047,-0.241419,-0.296708,0.653033,0.255486,0.884984,-0.230439,-0.736116,-0.750907,0.290428,1.634353,1.274003
2021-12-13,-0.559225,0.363417,-1.428274,-1.425934,-0.140734,1.183748,-0.587280,-0.873199,1.954614,-1.670471,-0.644759,0.842009
2021-12-20,-1.703546,0.119250,-1.447658,-0.007726,-1.579779,0.563154,0.653393,-0.799980,0.057417,0.093342,-0.697088,-2.142651
2021-12-27,-0.216825,-1.625878,-1.883716,-1.173981,-1.015294,-0.427986,-1.490707,-1.411154,-0.584700,0.169240,0.317161,-1.430135
2022-01-03,0.042823,-1.021765,-0.847425,-0.467334,-1.837233,-0.952242,-0.929966,0.560602,1.490294,-1.542957,0.279396,0.276158
2022-01-10,-0.285770,-0.518838,-1.167986,1.617878,0.927891,0.781848,1.155140,1.369208,-2.242272,0.189555,-0.020772,-0.628348
2022-01-17,-0.755470,-1.949418,-1.285560,-0.819451,0.667681,-0.273434,1.036838,0.922853,-0.712987,-0.949603,-2.347508,-1.665498
2022-01-24,0.015002,-1.712456,-0.393362,0.549736,0.401905,0.793924,1.758716,1.550565,-0.556304,-0.469226,-1.223512,-1.201181
2022-01-31,1.361560,-0.141298,-0.710954,0.036917,0.858367,-0.313737,0.424231,0.635477,-0.923015,0.680743,-0.688864,0.292337
2022-02-07,0.362026,-0.758766,-0.693443,-1.043726,-0.146639,0.255705,-1.290222,-1.046176,0.598251,1.239283,1.262496,-0.462646
2022-02-14,0.380751,-0.087093,0.499763,-1.775729,1.480833,2.016521,-1.511432,0.320100,-0.460580,-0.113468,-0.971979,1.008596
2022-02-21,-1.573263,0.931891,0.462990,1.389720,-1.473106,1.211079,1.722086,0.185485,-0.701445,-0.922869,1.084878,0.400144
2022-02-28,0.533061,0.257269,-0.477256,-1.331772,-0.120569,1.701325,-1.060682,0.210375,0.066984,0.319508,-0.912098,-1.108091
2022-03-07,2.381009,2.172377,0.588814,1.119255,1.356101,0.195323,1.557162,0.999692,-0.853840,0.425667,-0.282559,-0.328506
2022-03-14,2.176634,0.942492,1.979180,1.079174,2.404421,3.130176,1.627659,0.512475,-0.445891,-0.592777,0.853774,0.377929
2022-03-21,0.856208,2.095306,0.331770,2.579894,-0.974795,1.546377,1.343493,-0.801188,-0.932058,-0.481991,2.707876,2.136576
2022-03-28,1.443452,2.254903,1.323341,2.915681,0.230768,0.096607,-1.238614,-0.970921,0.342712,0.696116,1.642105,-0.408473
2022-04-04,-0.815733,-0.401842,0.657171,0.971693,1.207450,-0.186286,0.301895,-0.339544,1.052416,-0.422132,0.419022,1.010008
